user_id,uname,stars,review_count,how_long_month,friends,text_length,num_business,review_per_bus,pro_cool,pro_funny,pro_useful,x,y
iXFQYJNDWn02wqao6vx9zQ,Justin,4.14,50,31,0,241,3,1.00,0.14,0.00,0.46,-11.854082645521769,-12.162805443652783
orzFMUDeRQ-_C6CdH-jA4Q,Natalie,3.75,51,53,3,517,2,1.00,0.84,0.53,1.25,13.150491772758169,4.1318850986458804
-vJYcmhLhz3maPIc5S73tQ,Gary,3.97,57,31,1,512,3,1.00,0.28,0.42,1.44,6.9390629876299919,9.2288770696972353
Hzj4TbGCiPK3ZFaAIkzY6g,Jen,3.67,83,54,2,1254,6,1.00,0.48,0.45,2.31,-4.9775061511319256,-1.1743059941315022
5TWBcC9dpm7m_BUvYIEL8A,Sydney,4.35,70,42,68,872,62,1.03,1.14,1.01,2.20,-16.677593113587257,3.8333638261178704
FXYLGgbati3EZnH-Sw7E8Q,Ed,3.82,59,50,3,264,1,1.00,0.41,0.32,1.73,11.00684081003387,11.564224323054137
n0omprvIYE3Y4SkV9OxGEQ,Little Black Dress Club,3.80,84,29,6,150,1,2.00,0.29,0.08,0.64,-17.331813029192297,-2.4102198930478536
6YLT6LBX7gMIugbUG0_K_g,Ali,3.53,54,85,2,693,3,1.00,0.67,1.39,1.04,13.70806429794691,-6.8370806223059786
7N54quDoQo2SIAO4qlTEqQ,Sheri,4.40,87,45,1,422,4,1.00,0.24,0.20,0.94,-7.0234828833484189,5.1364807445362413
zBu1ujenADnVLRn7qRLnqQ,Cathy,3.93,66,59,0,638,2,1.00,0.20,0.33,0.71,3.4174561209759613,-13.562756173923349
Yy4hT8dCGpYX9WQin3265Q,Moni,3.83,68,83,21,1079,1,1.00,0.84,0.50,1.50,4.8695233725428295,-5.1069889230068641
IfjbdjVIEo7cqX9aJSzJBA,shortyjessie,3.68,58,62,5,819,2,1.00,0.47,0.34,1.67,12.955239091713844,10.378751322087016
eTorLt5F7PnmSRX8e9tu5g,Aaron,4.11,69,97,9,148,1,1.00,0.23,0.19,0.54,4.1551104090977713,-0.50659387065271622
G9ioN6fEfKDdNBUl5JrtPw,Angela,2.68,72,26,0,1181,9,1.22,0.04,0.03,0.57,-12.6247830987394,-1.5782201925207184
S3M3WX9TvawiqSBE6IPdHg,Jaime,4.20,54,27,6,1011,1,1.00,0.19,0.07,0.61,-12.420151939063066,-11.362430666669965
dkdgljZjKBohMo7WDFh11A,Twiga,4.19,56,77,0,369,2,1.00,0.25,0.09,1.27,16.740485616824866,-1.474846826656707
u-sc_DvW6wcvZYPUBtLRBg,Andrew,3.91,53,100,4,897,1,1.00,1.23,0.74,2.13,13.366653168170059,-10.294609931758725
u3Eny8QLqj5SeuAuK__1OA,Soo,3.52,84,92,2,560,1,1.00,0.35,0.32,0.95,-0.50106810581473504,2.2889578543460982
mHYaIaH1J3lU_EZj2rkjHA,Lily,3.20,88,79,0,380,6,1.00,0.14,0.13,0.27,-1.7060737413865215,4.9453442910757088
BIG75hJo4lhQES9LJVMqqg,Foodaholic,3.47,94,67,4,886,9,1.00,0.21,0.21,0.81,-2.9741854480461152,9.1477608477125383
YWhOWpwHH-_-JA3zwLCujQ,Megan,4.47,90,53,9,528,1,1.00,1.01,0.69,1.70,-5.0155200371506643,6.5971024893004175
02ZMwrlQud7fdkNoXaKUEw,Lauren,3.86,58,85,2,1310,1,1.00,0.90,0.79,1.48,13.005933563417914,-3.5617195382522797
gLBQdGK_2Nfiedmngk6GzA,Anna,3.44,57,97,2,476,1,1.00,0.68,0.65,1.70,11.822953738958889,-9.1856857616195597
QhNETWlaBtJ8YM3tzKW0zQ,Jemal,3.21,67,105,14,431,5,1.00,0.36,0.27,1.15,6.0552736109904703,-0.68228876558960905
F_lFukQvFjvYVFs1Ba7BvQ,Steph,3.91,74,71,8,683,1,1.00,0.50,0.69,2.19,-4.079051289623794,-6.5981108485702666
JNetqNZfY7BNdKebfUkvgA,Deb,3.45,100,59,32,1342,1,1.00,1.10,0.96,1.89,-2.8300872873535536,14.092566870534473
S9nPKuN1OCPiP0CjlMJamQ,Jeremy,3.27,67,67,11,1326,41,1.02,0.45,0.91,2.06,-11.378768273099029,3.100665233015262
zgD6Esf3DqSod6kFsudrow,I-Chant,3.90,82,88,3,866,3,1.00,0.76,0.72,1.99,-0.81713352780574422,1.3567235438035217
JSq38lWav5u3zIsdL9Bb6w,AJ,3.82,51,80,18,945,4,1.00,0.57,0.37,1.10,15.416950185844177,-6.2509818840349594
MR1X9tO3YsYfsF9lY4nOQQ,Lauren,4.02,54,53,45,383,51,1.04,0.72,0.20,1.15,-13.249728560602259,5.7331407960974099
9KPa7-dbFT1Db-nKp50a2Q,Cathy,3.68,67,91,5,414,6,1.00,0.87,0.13,1.69,5.2067952366879249,-3.0148358544357752
QyLK4W7WsvXsVFU6voXNAg,Katie,4.66,50,54,2,948,3,1.00,0.62,0.24,1.24,6.8369414615335149,5.4556441228033039
O_gMgw7tJBRraqJV8Mpxog,Eswina,3.57,69,30,5,3047,3,1.00,0.52,0.30,0.94,-0.76904739106180831,-11.25319866505386
KD5kKVw3FU1oF4xwFWEuzw,Samantha,4.27,86,63,0,549,7,1.00,0.17,0.14,0.62,-6.0457146039175598,2.2642082258699898
wFvREZM0bO6VhgwVPIciew,Travis,4.05,85,19,50,546,1,1.00,0.65,0.79,1.65,-9.3235803870362997,13.059231642359775
6gix4h1lfOiaL4v3fIb0QA,Jennifer,3.60,78,75,9,558,4,1.00,0.08,0.08,0.67,-3.2915489221830221,-4.3618100124083607
GIlh0_L1w7unKpeV2dL70w,David,4.19,94,90,28,744,2,1.00,1.12,1.02,2.16,0.61261542840164673,10.646156457265738
8EWH89T6OHQ0hEpPpaK3gQ,Bern,4.00,69,36,0,934,1,1.00,0.22,0.19,0.84,1.6289515725304493,-10.182337913196609
Gll5xT6Gc-TpxI31k4H0rA,Kirsten,3.20,52,19,3,388,40,1.05,0.15,0.12,0.90,-13.430801938066287,7.9931363925460461
VXy9uXer-rX7D7KF8_pFnw,Lindsey,3.29,77,41,6,295,1,1.00,0.31,0.26,0.75,-1.3736126073516632,-6.5738561616772984
5oLJL8ImlYLkFm05J6oKqQ,Nesto,3.79,62,48,62,929,43,1.00,2.34,2.48,3.11,-11.912403601758299,4.1573495594813448
WCOXK5DD-ddI3oYHJrW_ew,Domingo,4.48,53,50,1,87,7,1.00,0.09,0.17,0.25,6.8630299232387495,5.9066346470336466
shkOSzUcN2hjIJpyufVS9w,Nick,3.45,55,59,2,630,25,1.00,0.16,0.16,1.29,5.2819513246915966,4.3431920020870116
7973NiIJtmc6CbXXhu8wHw,Dylan,4.00,53,17,1,432,1,1.00,0.06,0.00,0.09,-10.656353559679582,-12.299426803217697
vZqL95LDeEGEFVLy98-eMA,Loren,4.19,70,72,12,194,10,1.00,0.10,0.06,0.43,3.3806350398504366,-6.1609799895247681
k7R6M0JtnXbZ_mLmGLNzVQ,Patti,3.62,74,32,0,933,7,1.00,0.11,0.11,0.41,-0.63240887189413031,-8.1387855687138035
rLdor2vzVkah24JTBuVq4A,Michael,3.54,92,5,0,603,7,1.00,0.07,0.01,0.16,-6.8886008492007784,14.825993244946998
PTkSrIc2xu1RV7P29Y55bw,Nicole,4.50,58,46,17,106,3,1.00,0.22,0.21,0.72,6.6633264712647282,7.0331819000530231
WQHVwMVsjcyzSFV1ktFpxg,Vanessa,3.76,66,79,0,1837,2,1.00,0.24,0.33,1.14,6.7815362253208358,-3.8038529532583443
aemCnAva4uzpYi-Jkt_zbA,Darcy,4.12,92,77,9,534,2,1.00,0.63,0.43,1.83,-1.8791018473329717,8.3641902697633945
s_EitW2Ax9Qb1HkUfWDjgA,Doug,3.87,71,68,1,872,2,1.00,0.17,0.11,1.17,0.21716617046288891,-15.421255256034749
G_IiciBIY02ahrG4r3snbA,Rashida,3.62,96,44,20,297,1,1.00,0.71,0.76,1.88,-4.183890023680596,12.537240015522611
1HIUK6zuo1iQSY2I2nigaw,Jamie,3.40,60,99,5,1584,2,1.00,1.08,1.83,1.28,11.078664863256575,-10.439796719769614
eekR3h5U04KpW1waMBlYvA,Konstantin,4.28,65,73,5,393,1,1.00,0.25,0.09,0.71,6.2849617208001689,-6.787424790599788
QH_xaqoGCliYzW9IayxFDg,Mara,4.03,79,54,27,1201,68,1.00,0.77,0.38,1.59,-17.257783407208105,2.6436071097308127
IQfseE7jbckR0hXJ_gyHmg,Jane,3.98,87,95,9,395,4,1.00,0.28,0.11,0.93,0.14108443365800552,6.9280589997285613
QD-FU3WP23tS-1e-8AaTgQ,sheri,4.89,55,90,5,160,1,1.00,1.07,0.64,2.36,14.121244903836864,-11.41014483624163
BBt6EGwpj82UgWbKefgBEQ,Sarah,4.25,90,53,12,644,3,1.00,0.60,0.26,1.01,-5.5974725773184648,6.0373322286857869
XDurvddfdJCUTE8EYNexgA,Palak,3.32,59,35,2,423,1,1.00,0.24,0.10,1.12,9.4950112906347197,7.9431714802793092
TQtd9Ejw3ARnVE_NORB9Tw,Brent,4.20,65,52,5,1143,1,1.00,0.46,0.45,1.23,3.3426179728501682,-11.854485381780174
1pg3nHiiQFTJCqwOfkLDcg,S,3.58,72,49,22,240,35,1.03,0.07,0.14,0.24,-11.468346216309131,2.3309947928184829
bfFyDAb_l0-48PhmyDPS2A,William,3.71,73,53,1,280,2,1.00,0.12,0.15,0.44,-3.1021260147004517,-13.131589383179927
GpN1J8G65h4xAEKbRptqTA,Cassie,3.42,59,57,0,521,3,1.00,0.41,0.53,1.47,12.268542240799501,8.4294243878344908
HE2ypkfOJF529cENMwSd6Q,Chris,3.64,63,78,0,987,3,1.00,0.27,0.30,1.16,8.8299442606383813,-5.2563243482674444
X80SPnh9_CW7yMaVMeiPDg,Jeff,3.53,73,45,17,919,7,1.00,0.15,0.15,0.44,-4.2436129486405498,-12.029581379807974
1ZuCVkWWyTinI6tptZ4J4Q,Elaine,3.51,98,58,0,1196,4,1.00,0.09,0.37,0.72,-3.2758352882452693,13.140076633695145
iYBINLAI2BfF10hrzOsMHQ,Ashleigh,4.17,51,95,13,1002,1,1.00,1.04,1.06,1.78,13.905041021732959,-10.696337465491341
yG3PKqf5cKIz7meoSAnXFw,Heather,3.76,66,52,2,638,2,1.00,0.68,0.53,1.92,3.6455109327778441,-13.408441311441768
t9_JcMzD37csUFcbH97i6g,Sly,3.99,91,108,3,1022,3,1.00,0.46,0.42,1.23,1.3061133425087941,10.43356290937797
pABmc18Oml9QWDCQVUR-HA,Steph,3.50,51,21,1,472,2,1.00,0.06,0.08,0.47,-10.661864146781848,-12.602084586096902
Ei1vyulqyBo_SBEfny9nVA,Alison,4.17,100,70,16,647,2,1.00,0.66,0.45,1.26,-1.2572801230863557,12.682334006653866
bwuTYBuNk7NBUllHv22e3g,Dom,4.03,61,27,0,165,1,1.00,0.05,0.05,0.15,6.1656060556297518,9.9445345917358647
sAciAWqmCsDqRqwFKpfNMQ,Michael,2.91,63,9,1,754,48,1.02,0.10,0.22,0.54,-14.223614243976415,7.9719327133374716
JZHicOLnUMbLRONQxOdHTw,Stefan,4.58,57,15,0,1888,1,1.00,0.02,0.02,0.14,-8.7482076353330758,-13.407158950329775
0qiug1k8sIKqfzTAt-X9eg,Paige,3.94,64,75,0,247,2,1.00,0.31,0.14,0.75,7.4920949135950448,-6.5921386771673438
mN4QIAD2PsnL5BVtwqfNcQ,Ryan,4.30,61,59,13,441,4,1.00,0.28,0.26,1.16,10.513538563257425,12.835777738937077
vjoyupfMNVHoW7PKxxH3hg,Lan,3.55,55,80,0,618,37,1.00,0.13,0.15,0.45,-10.723056088139387,4.7752424658870174
JxnyT1Nxt5f5Tu3YTInzTA,ron,3.38,82,76,4,797,3,1.00,0.49,0.37,1.26,-2.9882223748259769,-0.22352829665286805
7JQ8n15WeW4D5AnNulQOCQ,Grimace,3.24,57,44,0,1612,32,1.06,0.23,0.44,1.93,-10.673206691359971,6.2964688677662366
Fff7RwLnDw9fGjewje2c8g,John,3.58,54,86,2,309,1,1.00,0.11,0.28,2.52,13.730891119915039,-7.0902080225439486
DnH3Ua-Y9lnHSda65dGEDw,Jay,4.02,87,49,0,833,7,1.00,0.02,0.07,0.36,-6.5402338842126984,3.5133275118369394
17lYGsVsszjRde2BYCENMA,Kandice,3.51,59,63,19,180,2,1.00,0.63,1.86,2.90,12.081359375742954,0.044994220821062664
pm2CHAMiXCo8DF9ulFP8jw,London,3.20,79,60,15,363,2,1.00,0.13,0.38,0.46,-2.4388249129751922,-2.7782420020279202
oZvUrIlMbs3WBJrvbTBq6g,Brad,3.94,50,40,0,525,1,1.00,0.22,0.14,0.84,8.5103265260563976,5.0420241587872345
v2LENa5Cj-mgInV7tJ7xPA,Kristine,3.00,62,23,5,235,1,1.00,0.27,0.27,1.06,-10.307088008920797,-8.5251689347827995
r0t_jgrSpTEoFWtk1Dl6Lg,Jeffrey,3.21,71,85,3,215,5,1.00,0.11,0.23,0.56,3.4414581990430104,-3.020492225136898
PE8HXIrlsywX57rIYUGGsQ,Patricia,4.39,83,61,24,443,60,1.00,0.28,0.06,0.65,-17.230566238289303,2.8620950977153545
Qg_rXmZX7fl_TCNFofOkSg,Mary,4.14,77,65,3,132,4,1.00,0.16,0.17,0.64,-6.2146412002319504,-7.8428938585708536
aIDaVGZdDnGsWF1AVgwKFg,Gan,3.57,86,27,1,226,16,1.00,0.14,0.23,0.62,-9.7799809547759526,12.490604603193825
t-YHApEAzJfmnOIz0jLhFA,Rick,3.31,96,54,25,344,1,1.00,0.31,0.47,0.69,-3.7306570152141258,12.586377311107029
ldyQZNhg5y9k_MUWfToqgw,Gavin,3.84,71,48,1,220,1,1.00,0.30,0.34,1.07,-1.8937158545049226,-13.903319854533629
YZn1jc6C1wHgiozZMLXWBQ,jack,3.65,70,80,3,329,2,1.00,0.11,0.17,0.19,4.6717439793037929,-4.5188465555386843
-JFMcLPQxi9D-ltajgwrKA,Cheryl,4.13,77,10,54,539,65,1.02,0.52,0.55,1.36,-18.205056068877234,1.4638172220643264
q99dP2xKKiJRUE0RkCIhbg,Andrew,3.77,65,52,3,217,5,1.20,0.17,0.15,0.51,4.0106795113838754,-11.335702412315369
GBgY4j4mZjB-eoRb359Nnw,Jenn,3.69,74,71,17,2067,2,1.00,0.41,0.38,0.53,2.3728864980470274,2.2029888350878162
aup7nPV_BJoufOBl7yBsEw,Todd,3.56,62,74,4,902,2,1.00,0.23,0.24,1.06,9.0061792754635359,-5.2544156060710181
BKMWvwRBLpuxvdAlSFY8IQ,Carolyn,3.93,89,22,0,304,8,1.00,0.03,0.03,0.12,-8.7821814917311958,13.078794118304661
wWwd05hQBez2moP-eOGwiA,Elizabeth,4.03,89,43,0,709,1,1.00,0.10,0.09,0.75,-6.5539447575269705,5.6990962314921845
lAqoz5QTFxp3GDfpq0McRQ,Mara,3.51,83,31,26,897,47,1.00,0.48,0.23,1.18,-17.024655622052073,5.7539869481989454
yhkqeSKuNsjqUTmaXuYEgg,Katie,3.58,90,39,6,1540,2,1.00,0.41,0.40,1.27,-6.3963896358393679,8.739632880793275
im0Ak4nF7glLVrXmkZI26w,Jenner,4.03,79,80,7,760,1,1.00,0.28,0.43,0.77,-1.9079240955304968,-0.97376726980271266
penlCzqC2xlp40FS2eM-bg,Pradeep,4.26,58,30,26,518,50,1.00,0.74,0.59,1.09,-13.553923114613509,7.0127426808019804
Y5r4zVwdyG7ilNCtm0J3cg,Sehaj,4.33,53,33,0,2738,1,1.00,0.26,0.53,1.32,-8.3503638439722412,-13.507590260124278
ZstnZSvHPtlm-wFj4AIzRg,Armen,4.23,61,53,0,616,2,1.00,0.16,0.18,1.26,10.440679440523624,12.406467702210939
xDbjEukC-rauBrHCUQojvw,Richard,3.84,92,61,1,248,1,1.00,0.32,0.30,1.57,-4.1171912601094638,7.3709617469567057
WFIbIbESCBYLCwOAvvdj-Q,Keith,3.80,65,52,3,153,1,1.00,0.25,0.46,0.65,3.8421609144577378,-13.051834517498177
r8kV9I1HjhRKGB7cEA6rrA,Greg,3.72,81,59,14,732,16,1.00,0.42,0.31,0.86,-5.1032855381139743,-2.0703471613769766
ZIaaMdfsTFdwFZejaGf1tw,Jessica,3.75,58,44,13,116,1,1.00,2.07,1.38,4.36,8.5440128539136388,8.5267395386186564
VvTUjtIpJSmKTkYEtcr2Vg,Bryan,3.91,56,23,3,365,27,1.00,0.25,0.16,1.16,-10.289150208172053,6.9679074195354609
LSlz29bTsffJJ9gDPM6qlg,Benjamin,4.11,60,45,1,236,1,1.00,0.17,0.03,0.28,9.6201791105701009,11.977931200278693
ESV6N7qbpJX9ChNnROxSBg,A.Jethro,3.46,87,11,16,641,4,1.00,3.66,3.64,4.41,-7.6358401675553527,14.220890801443989
mU7QEM0sP10EVk8GTHAPxw,Monica,3.84,92,31,2,813,21,1.05,0.62,0.12,0.93,-7.5524517392267203,11.543766650827047
EweVeuHkGOu7Yn307vdGwQ,A,3.28,50,37,1,1730,1,1.00,0.04,0.12,0.70,-2.7111328114500934,-10.185420880356524
9bjbS6LLyoMZS7dAzLf6zA,Kevin,4.16,53,33,0,121,4,1.00,0.08,0.04,0.13,-12.533785231967171,-11.529530486060892
zE9O8ZtNmoyJEpMTYqEeWQ,Bob,3.01,90,86,0,334,7,1.00,0.37,0.94,1.06,0.0087547348723979006,9.051762746818488
1bcCLPb8hLezdxReeZENRQ,M,3.71,73,53,0,384,1,1.00,0.33,0.16,0.88,-3.1296151918746848,-13.114791771133287
XJIr1V_dQEWZc30Fuhh2RQ,Bill,3.45,70,85,13,940,3,1.00,1.17,1.03,2.77,3.9156827917842802,-3.4567643443782181
dEKd3zPY5tW1c5MyJYycTA,andre,3.64,86,62,0,366,4,1.00,0.10,0.08,0.50,-4.8560759083177247,1.7516756094531587
EtwD7gg7akJLoGD6Jpbeng,Victorious,3.30,54,77,9,1268,3,1.00,0.74,1.20,1.85,14.18286751404405,-5.7784380278453753
r7Ucwy1XZ_MWsSHaNGPYIQ,Anh-Chi,3.58,99,49,17,999,1,1.00,0.32,0.45,0.93,-3.5521197207699395,13.382076812330505
O9WQiIbgxwT_ClKkcibgQQ,Sara,3.94,81,51,26,813,3,1.00,0.67,0.36,1.16,-6.4265061688168776,-3.7244953504629188
coftFpqseNc0yd2WKsLusA,Ellen,4.06,68,31,36,924,43,1.00,1.09,0.93,1.53,-12.572827757372131,3.5292917981906839
_AAn4NqCmtYuEzxl4BFMQA,Andy,3.96,78,65,13,617,1,1.00,0.35,0.23,1.27,-5.3789319331536021,-6.9594782501438761
OJDQbrLiOMOQh6P-XpRN3A,Matt,3.58,87,65,7,1104,12,1.00,0.54,0.60,1.71,-4.4162364619199188,3.4714204351569093
fIZDJDPF08g5AdMYnAa-TQ,Anne,4.09,54,51,1,253,1,1.00,0.11,0.07,0.56,13.975633721853242,5.0244000131090676
Iu0DsGF-5yQ_juPrzWL2tw,Jay,3.25,59,55,1,94,1,1.00,0.24,0.31,1.56,11.640990913789551,7.7767117243569857
vtbzlKD4phop-Qf1TDEWEw,J,3.51,80,64,9,690,2,1.00,0.25,0.06,0.41,-3.7451077162055739,-2.8139458148633691
i8Y8qZqaPQ7CGW329afjng,Stephanie,3.68,60,31,0,208,5,1.00,0.08,0.12,0.48,7.0652684180426046,9.1701556606188142
xWb2l1wXndyUJfrRqy8eoQ,Rob,3.95,89,17,5,659,8,1.00,0.13,0.07,0.66,-8.6054373330424259,13.2361409494006
U2MXpZ2OlOdHmnhDbKk1Yw,Lei,3.78,55,83,4,734,2,1.00,0.18,0.36,0.93,14.742414520267971,-3.1902000413001832
OBiDXrY9sFUolcyXJtatmQ,Phil,3.96,54,85,0,402,2,1.00,0.44,0.19,1.44,16.920407492332664,-2.5769804707588304
n39GzHIhRAOPDBWg5LKjSQ,andrew,3.71,68,102,5,1501,1,1.00,0.57,0.34,2.31,4.9447306258270558,-0.50798858246064793
wZWi6h360XalWtf5tYOTRw,Mulberry,2.72,88,89,9,3991,3,1.00,0.91,1.45,2.59,-16.689978830421683,-2.4850936804122474
XGQm7FBqo_cR2Reqh1KtHw,Ray,4.04,76,54,5,966,1,1.00,0.41,0.22,0.70,-5.7916535740803265,-8.6982918433063432
F4sfffJ8-VCNFLUT0q6Gtg,Dan,3.90,83,120,34,257,8,1.00,0.47,0.37,0.95,1.4246140982827189,7.6025251577991302
_0LWfahxNY_f7MWq7C5vOw,Craig,3.94,51,88,3,395,1,1.00,0.67,1.14,1.69,15.254148203592463,-8.626289711366697
QnbBo57nniM8itnqu-KrcQ,pseudo,3.20,78,47,0,728,1,1.00,0.09,0.19,0.46,-1.3985071204616826,-6.2813875295697938
FV3J2jM0wu6-1Tyca33zig,Ben,3.74,91,40,0,491,11,1.00,0.15,0.11,0.34,-6.4920646740275636,7.8661191356324087
bWzjqK4sVd0n4n1Ktah9uQ,Maria,4.30,82,49,7,208,1,1.00,0.60,0.44,1.55,-7.530068031315639,0.14570072503908749
Kl-DeMUeMURGTCLuQ3ZrmQ,Lindsay,3.68,76,40,0,1072,6,1.00,0.20,0.25,0.58,-7.8489444118768761,-4.9832054445748257
r2QwkmtAzaSR3nsuZWvriw,Cesar,3.59,85,51,2,1545,1,1.00,0.09,0.22,0.68,-5.234567493060573,3.5253148844194353
bwAqyZZmwt6tjyCPmRbQbA,Teresa,3.74,68,54,23,639,9,1.00,0.24,0.16,0.69,1.9131445758431176,-13.788888097457585
Mq7Koq6GPhYAtuCHMNkwhg,Justin,3.59,87,45,9,864,3,1.00,0.28,0.89,1.66,-6.2403535280648583,3.9880378901715448
xUpW-x-mcu3sCVf45aYTLA,L,4.16,77,58,0,505,2,1.00,0.12,0.05,0.82,-6.116799282483119,-8.0347945769591629
8jzbJXs6JiE-SuWAesHmow,Lee,2.62,75,36,0,406,4,1.00,0.05,0.25,0.68,-12.427109765020623,-1.5223845971865684
xUIyzKpGDDznr74RyZd4CQ,Len,3.85,90,41,0,730,3,1.00,0.17,0.31,0.98,-6.5067232495775951,6.2632078656846879
VdeqbzO6WKkxODKmqdn4kA,Lady,2.99,66,97,1,112,4,1.00,0.35,0.56,1.32,6.4108280157886579,-0.76453143999934026
S4tXPXsfzT3Ekp_zf7jrEA,Janice,3.82,74,43,9,446,1,1.00,0.16,0.04,0.54,-4.7689331957055234,-11.83813447461066
yBuEU6HNLYsH6-YgoJIb9A,Yan,3.70,91,52,18,827,7,1.29,0.66,0.54,1.16,-5.5453046186275436,9.4503211376343614
Uc9gjZyCDEzHmf1i5nODJg,Zach,3.39,84,68,7,698,2,1.00,1.15,1.74,2.23,-3.8644838634055882,0.65603545069758284
mS4wgwo4YYkeTtUDqpJNuQ,Alisa,3.77,52,35,0,496,4,1.00,0.04,0.04,0.12,8.5981644950408089,4.7453589482137195
FzOfmQ-hJRFw6LjAxay2bg,Mikey,3.86,51,90,8,719,3,1.00,0.47,0.63,2.53,14.88456649597456,-8.8524813353800891
EMc1q6FdNFbvM2F23UMVuw,Vaulte,2.96,70,63,3,287,1,1.00,0.54,0.36,1.23,1.0393347490043936,-5.2430270795559366
Q4MX0ZlzVFPkAKbei-Ckkg,Tanya,4.54,86,19,18,683,5,1.00,1.53,1.28,2.36,-8.8400105635726867,13.557005466895998
wLA2dagAvs5NZF9mWjLFBQ,Keith,3.50,72,97,2,905,7,1.00,0.33,0.39,1.17,2.4892744802959785,-1.285472614794442
bKVzfJHS2EYSicm3ECHRWA,J,3.68,78,68,1,60,8,1.00,0.12,0.27,0.51,-3.3364363598768945,-3.8509559634966957
5vS-e5UxsJsVOS8NjfqRAw,Jamie,4.23,90,62,33,447,7,1.00,2.27,2.00,3.26,-4.043628520999242,6.8133146080763698
LkEVCwpCWs43P2MPsAVp3A,Alicia,4.16,79,42,1,525,1,1.00,0.11,0.09,0.77,-7.818991061034759,-3.4563796708814167
icJGEHH61YTDYV9j14NGGQ,Jen,3.00,60,79,0,345,3,1.00,0.23,0.58,1.85,9.5534954461073411,-1.3494487546981149
_1suPDjtdW_pf4ALjVvHhA,Lakshmi,3.82,56,82,2,721,3,1.00,1.13,0.39,1.61,14.448238855771759,-2.9641120030783727
dhoj3f_OH5w8SjlkNDGeuA,Francis,3.45,89,87,4,213,1,1.00,0.49,0.25,1.12,-0.92912679103229301,6.45752283710019
OS3XNZOdnV2hWeNn4A0IiQ,Robbie,3.84,95,20,4,357,2,1.00,0.22,0.58,1.25,-6.5147157050949591,14.382584752188642
E_BXU1AXEeA8ydXlVhpxmA,Thomas,3.19,54,57,1,672,1,1.00,0.28,0.48,0.91,11.405229609007034,2.3914876366382658
jRM98R_b63XFfxCZ-gGVXQ,A.,3.51,51,89,3,1485,2,1.00,0.84,0.86,1.41,14.116525298328099,-9.2735755497416577
of5pG7FCyLVYoYaQIOsjlQ,James,4.10,73,74,1,497,1,1.00,0.15,0.12,0.55,-4.1136322375822649,-6.6248979765200557
oZRXPAe3TCbeDh8FJ0c-_g,Julie,4.24,62,39,1,580,1,1.00,0.10,0.03,0.50,7.1237435046756978,11.128355426863775
JPSPs4lH7wNQSITKLGFzGw,Kim,3.87,73,23,6,443,53,1.04,0.29,0.18,0.58,-16.300729571349645,4.8624700565979895
Xzr6UhI3WkO1JHhw30924w,Freddie,2.66,58,64,1,711,2,1.00,0.31,1.02,1.10,9.7009730342525486,1.3463098653211938
tqmb7TB4YI8PFGKFos6Tsg,John,4.00,84,70,7,702,1,1.00,0.29,0.26,0.74,-3.6657137171791891,1.1193958357080909
jg4Kd-1-UZE9BBdqIHyAAg,Lillian,3.96,94,64,1,442,7,1.00,0.18,0.19,0.78,-3.4078455965323391,8.5472008039207861
SzikO6famUfpWca3hXQqyA,Farooq,3.58,75,81,4,447,6,1.00,0.29,0.40,1.13,-3.1393380039484753,-5.5069675507210469
xveI5Wqdee0Adq_bGc36HQ,Sandy,3.27,97,57,44,1226,3,1.00,1.22,1.10,2.15,-3.2768416197535482,13.369747494129056
dufkE7-rD8qURGEkOE172g,Syn,3.83,69,25,0,371,52,1.10,0.17,0.13,0.51,-15.949715497223886,5.0522630163010813
GefYH4s3tH6CJV3UwkwgvQ,Diana,3.89,84,102,12,1391,1,1.00,1.38,0.48,3.11,0.79234771273634363,6.7155650646835596
QQH-1zMZf6xKW_pEEZ-GMg,Anthony,3.59,90,77,12,1436,1,1.00,1.00,0.91,1.36,-0.98172397275971135,7.8849854645992359
ZbDA6UYuw--hQXeuUcvmWA,Court,3.21,54,67,1,771,5,1.00,1.11,1.57,4.59,13.995448530126483,-5.105170171446316
mvqjsx5KHx5bXv8MPiJcbw,Peter,4.13,69,104,21,598,3,1.00,1.01,0.48,1.72,4.417279341807097,-0.26233922550199368
Xz8H1F0uhDLxxqfOCiBKqg,Laci,3.81,77,34,2,818,4,1.00,0.18,0.14,1.00,-8.5181041270427666,-3.9448868678062614
XsDRPg7HSMaOTVBOhu_Tsg,Janet,4.19,57,12,13,688,7,1.00,0.77,0.68,1.09,-10.797028128765792,-10.855267605140442
S9d8m3gV0ozV-rqsbimnsQ,Denise,4.27,65,53,3,1454,3,1.00,0.29,0.17,1.32,4.0678807022733556,-8.026029451032775
CYm7gQsdBfTZYBSCbPIsTQ,Joe,3.45,71,88,33,195,1,1.00,0.30,0.28,0.85,3.5800737256150463,-2.8526612015005153
aWpINfTRMSa6tTCKjOWyVA,Ramon,2.82,73,65,1,848,3,1.00,0.33,0.40,2.84,0.51851906961443417,-5.2610701672578477
jmK-F4c9x2tIzOTEwrdZ7g,Burger,2.43,64,73,0,300,31,1.13,0.16,0.53,2.27,-13.765825752832795,3.7294973759038585
jEZLhg-YwCciYybTeOK35w,Sandi,3.73,51,46,0,239,1,1.00,0.18,0.29,0.57,9.7116429436344731,4.9411160070358076
